,0
2007-08-28,5.509829557885554
2007-08-29,4.805680869813165
2007-08-30,0.17480872054774693
2007-08-31,1.2581573496409368
2007-09-04,1.095828970784631
2007-09-05,1.3227578981917627
2007-09-06,0.18078481194017199
2007-09-07,2.8589593876596555
2007-09-10,0.01619882471054162
2007-09-11,1.8583941716881798
2007-09-12,2.2629838257211535e-05
2007-09-13,0.7089027549719291
2007-09-14,0.000408699374625697
2007-09-17,0.26218815614595825
2007-09-18,8.531075330067553
2007-09-19,0.37044353129513574
2007-09-20,0.4520164252429219
2007-09-21,0.21243374146894922
2007-09-24,0.2756120966609333
2007-09-25,0.0011738481695448958
2007-09-26,0.2920993475351807
2007-09-27,0.15265591866259995
2007-09-28,0.09141049070772073
2007-10-01,1.7661526477399159
2007-10-02,0.0007023678558073681
2007-10-03,0.2066035550316434
2007-10-04,0.0442867912974338
2007-10-05,0.9139917185646032
2007-10-08,0.10345920840664834
2007-10-09,0.6554847325454984
2007-10-10,0.029319574069464907
2007-10-11,0.2661011237850499
2007-10-12,0.22602564314805007
2007-10-15,0.7024710907085173
2007-10-16,0.43207123156933047
2007-10-17,0.03102606111912228
2007-10-18,0.0056646806971957595
2007-10-19,6.561565267466635
2007-10-22,0.14427878037370723
2007-10-23,0.7749020271258075
2007-10-24,0.05960668444927179
2007-10-25,0.009403835497913416
2007-10-26,1.8991442839566126
2007-10-29,0.1378397657824208
2007-10-30,0.4177579011370141
2007-10-31,1.4380819182947613
2007-11-01,6.981999050278573
2007-11-02,0.006434497849775342
2007-11-05,0.24549952323247906
2007-11-06,1.451840746740329
2007-11-07,8.625841534126115
2007-11-08,0.0033180947677994357
2007-11-09,2.0411761356069165
2007-11-12,0.9976625081038388
2007-11-13,8.464000719958516
2007-11-14,0.4997512883582886
2007-11-15,1.7456946893257526
2007-11-16,0.2735639963300157
2007-11-19,3.0486116588663
2007-11-20,0.2012639187656964
2007-11-21,2.536670744223903
2007-11-23,2.85290094570762
2007-11-26,5.4003733608803755
2007-11-27,2.229092584329246
2007-11-28,8.156636496329945
2007-11-29,0.0022706001538616172
2007-11-30,0.6037581407593311
2007-12-03,0.3466097286694599
2007-12-04,0.4277491532483491
2007-12-05,2.307406670226497
2007-12-06,2.263119992340875
2007-12-07,0.03184757356328029
2007-12-10,0.56400133939897
2007-12-11,6.386292701666262
2007-12-12,0.3660428105912207
2007-12-13,0.014988575568016502
2007-12-14,1.8895835537761043
2007-12-17,2.2562886619985876
2007-12-18,0.394362109993226
2007-12-19,0.018518948900186887
2007-12-20,0.24012023442492103
2007-12-21,2.7788432413740742
2007-12-24,0.6523810942487267
2007-12-26,0.00653802112424992
2007-12-27,2.0208071114627395
2007-12-28,0.020619650436881787
2007-12-31,0.4694421787742624
2008-01-02,2.084522711914208
2008-01-03,0.0
2008-01-04,6.027778915335607
2008-01-07,0.10389174346462585
2008-01-08,3.3680276287105615
2008-01-09,1.8561438423558578
2008-01-10,0.6317335228941946
2008-01-11,1.8483577255769859
2008-01-14,1.181710614812416
2008-01-15,6.21254525044615
2008-01-16,0.31495426678547916
2008-01-17,8.463811408249617
2008-01-18,0.36546593181386805
2008-01-22,1.2288172281468626
2008-01-23,4.597678393965505
2008-01-24,1.0125898041150805
2008-01-25,2.519190917684461
2008-01-28,3.0820814448556266
2008-01-29,0.3785052601006282
2008-01-30,0.22695715583355675
2008-01-31,2.813087591814081
2008-02-01,1.4975630638285964
2008-02-04,1.0947017820153857
2008-02-05,10.237108009725286
2008-02-06,0.5811917767255469
2008-02-07,0.6218442185334804
2008-02-08,0.17671291362650968
2008-02-11,0.3468061463448177
2008-02-12,0.5279346919882156
2008-02-13,1.850710057819059
2008-02-14,1.8013648525481945
2008-02-15,0.007142922706806014
2008-02-19,0.008166803840878568
2008-02-20,0.6957012919472629
2008-02-21,1.6556903623358121
2008-02-22,0.6210453824012803
2008-02-25,1.9078858869379098
2008-02-26,0.47857590338248174
2008-02-27,0.008453522375251135
2008-02-28,0.7995756475028375
2008-02-29,7.338502260330263
2008-03-03,0.002847095769628125
2008-03-04,0.11886319779919549
2008-03-05,0.2744046184224564
2008-03-06,4.846138257469234
2008-03-07,0.7073455558989793
2008-03-10,2.3911918674731933
2008-03-11,13.786235977664573
2008-03-12,0.809202861571026
2008-03-13,0.26285629218106255
2008-03-14,4.319450696259617
2008-03-17,0.8025747365291437
2008-03-18,17.985678363055555
2008-03-19,5.898699626619394
2008-03-20,5.733384277984283
2008-03-24,2.3474634633117315
2008-03-25,0.05307994355958831
2008-03-26,0.7683873467707922
2008-03-27,1.3134271219585723
2008-03-28,0.63204994593767
2008-03-31,0.3234494276373717
2008-04-01,12.885423991647576
2008-04-02,0.037405589190408275
2008-04-03,0.016942062512034617
2008-04-04,0.006336499957385887
2008-04-07,0.024385566368777856
2008-04-08,0.2601034184908383
2008-04-09,0.6548106037999232
2008-04-10,0.2001675355658623
2008-04-11,4.151044972442772
2008-04-14,0.1144994933005473
2008-04-15,0.2115811615853012
2008-04-16,5.148967465211003
2008-04-17,0.0038793333827020953
2008-04-18,3.2902616786054297
2008-04-21,0.024136356647150203
2008-04-22,0.7761892167284948
2008-04-23,0.08409047369159087
2008-04-24,0.41503947888763537
2008-04-25,0.4218141565266044
2008-04-28,0.01105909889427667
2008-04-29,0.15121631123733653
2008-04-30,0.14794175657595174
2008-05-01,2.9380402914256005
2008-05-02,0.1046882954848102
2008-05-05,0.20553163169783742
2008-05-06,0.585518701093348
2008-05-07,3.281077583413871
2008-05-08,0.1346504255561246
2008-05-09,0.4523141828550981
2008-05-12,1.214587276687104
2008-05-13,0.0014801753833861237
2008-05-14,0.16044734155029639
2008-05-15,1.1203221476188077
2008-05-16,0.01563444072258196
2008-05-19,0.008064489841051268
2008-05-20,0.8599970937886322
2008-05-21,2.577144783472857
2008-05-22,0.0685061580721691
2008-05-23,1.7451616054473231
2008-05-27,0.46871529533369954
2008-05-28,0.157045563001518
2008-05-29,0.28461216957676627
2008-05-30,0.022987717634029434
2008-06-02,1.1034014395597687
2008-06-03,0.33498789015813035
2008-06-04,0.0010669577798183962
2008-06-05,3.8009709640821714
2008-06-06,9.541435012028417
2008-06-09,0.006299926871849133
2008-06-10,0.05943948269285506
2008-06-11,2.854200366031104
2008-06-12,0.10756399904272237
2008-06-13,2.263892126173463
2008-06-16,6.541666411200484e-05
2008-06-17,0.4585134024164658
2008-06-18,0.9431960597660817
2008-06-19,0.14080515610749011
2008-06-20,3.438401786408443
2008-06-23,2.8210539529892984e-05
2008-06-24,0.07923498840612528
2008-06-25,0.34146015493488086
2008-06-26,8.62318816417857
2008-06-27,0.13819168156305622
2008-06-30,0.016058689240472688
2008-07-01,0.14714416503907082
2008-07-02,3.313714021536806
2008-07-03,0.01196657569971383
2008-07-07,0.7031597348729033
2008-07-08,2.9174127193215793
2008-07-09,5.18753643450601
2008-07-10,0.4885579722574557
2008-07-11,1.2298641711535843
2008-07-14,0.8150309828287904
2008-07-15,1.1883715615550217
2008-07-16,6.2818329089226035
2008-07-17,1.4430233621021724
2008-07-18,0.0008159120464712902
2008-07-21,0.002909431250497091
2008-07-22,1.8203577727387121
2008-07-23,0.1651782730300443
2008-07-24,5.347424044833164
2008-07-25,0.17368319435605295
2008-07-28,3.4583176865850875
2008-07-29,5.455047901083757
2008-07-30,2.779537256927824
2008-07-31,1.7275832013855006
2008-08-01,0.3111896389603973
2008-08-04,0.802477971208576
2008-08-05,8.242933292834776
2008-08-06,0.11251991674182754
2008-08-07,3.216190785024822
2008-08-08,5.708675036289981
2008-08-11,0.4820150249220147
2008-08-12,1.4521900630672218
2008-08-13,0.08501046197729527
2008-08-14,0.30489449923656214
2008-08-15,0.1661388520380172
2008-08-18,2.27944403116404
2008-08-19,0.8676690828622792
2008-08-20,0.3840596037679317
2008-08-21,0.062251138739504004
2008-08-22,1.2842977985209771
2008-08-25,3.8515809056714887
2008-08-26,0.13589085336583592
2008-08-27,0.6372245866975029
2008-08-28,2.2022943489333717
2008-08-29,1.8833694272087198
2008-09-02,0.16748672533438796
2008-09-03,0.04141622267624148
2008-09-04,8.953283576397508
2008-09-05,0.19630939989901447
2008-09-08,4.206674269776766
2008-09-09,11.6541300599802
2008-09-10,0.3781510234132707
2008-09-11,1.9061585045222105
2008-09-12,0.04501239283796288
2008-09-15,22.21792614660498
2008-09-16,3.067710984816337
2008-09-17,22.215090109856266
2008-09-18,18.792595001994098
2008-09-19,16.199003724713616
2008-09-22,14.620380713945623
2008-09-23,2.443793448490956
2008-09-24,0.0391148805510806
2008-09-25,3.863762135250266
2008-09-26,0.10032649438967767
2008-09-29,77.25891308777216
2008-09-30,29.379988001705566
2008-10-01,0.20570559754603912
2008-10-02,16.240121825405065
2008-10-03,1.8242498903519349
2008-10-06,14.836264326734108
2008-10-07,32.941641344663964
2008-10-08,1.2843064166629619
2008-10-09,58.01423491841202
2008-10-10,1.382805612422645
2008-10-13,134.09723448451695
2008-10-14,0.2832550125863011
2008-10-15,81.63085654268478
2008-10-16,18.068867321709458
2008-10-17,0.38599142427563315
2008-10-20,22.73846372806686
2008-10-21,9.486199960461901
2008-10-22,37.22526673497283
2008-10-23,1.5962025181842299
2008-10-24,11.910255224366779
2008-10-27,10.089718188191352
2008-10-28,116.40257488654471
2008-10-29,1.227463545370564
2008-10-30,6.6584406556837825
2008-10-31,2.360963389549195
2008-11-03,0.06396004162331109
2008-11-04,16.667484349880645
2008-11-05,27.74877563628825
2008-11-06,25.264663956076557
2008-11-07,8.325911013679798
2008-11-10,1.601033977177725
2008-11-11,4.8579092924460126
2008-11-12,26.92974385907541
2008-11-13,47.904004058064345
2008-11-14,17.388174264943796
2008-11-17,6.661788633796514
2008-11-18,0.9679367973963757
2008-11-19,37.40007543477506
2008-11-20,45.05485588158812
2008-11-21,40.00254846832589
2008-11-24,41.890114432509606
2008-11-25,0.4291241234858111
2008-11-26,12.48077974052394
2008-11-28,0.9298965988120208
2008-12-01,79.73646682120066
2008-12-02,15.952596391194593
2008-12-03,6.675077132820763
2008-12-04,8.589825652927408
2008-12-05,13.322042253287158
2008-12-08,14.735881392303385
2008-12-09,5.344193272007181
2008-12-10,1.4147149269395702
2008-12-11,8.136235395718248
2008-12-12,0.49399372723333185
2008-12-15,1.6092724805872998
2008-12-16,26.37878550948091
2008-12-17,0.9202279711158474
2008-12-18,4.478613157702761
2008-12-19,0.0862552205946772
2008-12-22,3.349640384206674
2008-12-23,0.9442836752187159
2008-12-24,0.3342092598041281
2008-12-26,0.28689063160251727
2008-12-29,0.14996983905480948
2008-12-30,5.957053579759404
2008-12-31,2.004591022379556
2009-01-02,9.990708430645524
2009-01-05,0.21793807055200815
2009-01-06,0.6110756832536
2009-01-07,9.005778181863942
2009-01-08,0.11540432927242092
2009-01-09,4.538188304430471
2009-01-12,5.091413238043944
2009-01-13,0.030908990201323375
2009-01-14,11.195644304775259
2009-01-15,0.01766739500859215
2009-01-16,0.5717735750189817
2009-01-20,27.895375697805164
2009-01-21,18.9148619889729
2009-01-22,2.2989638964521504
2009-01-23,0.2891904966183358
2009-01-26,0.30838233958906297
2009-01-27,1.193679728664704
2009-01-28,11.26112684732579
2009-01-29,10.969449488338386
2009-01-30,5.193441588079956
2009-02-02,0.0028383859915426307
2009-02-03,2.5071490533013554
2009-02-04,0.5609224145183763
2009-02-05,2.6783509381994737
2009-02-06,7.233959861521518
2009-02-09,0.02205666111165576
2009-02-10,24.12887696537431
2009-02-11,0.6328091325141559
2009-02-12,0.030246472240078353
2009-02-13,0.9995450654626006
2009-02-17,20.756220886870235
2009-02-18,0.009031947241634652
2009-02-19,1.4457773261954534
2009-02-20,1.302553317911904
2009-02-23,12.040237597578603
2009-02-24,16.082761827016274
2009-02-25,1.1358948681172059
2009-02-26,2.490033662693896
2009-02-27,5.5528174541289035
2009-03-02,21.734376169159766
2009-03-03,0.4104683802052756
2009-03-04,5.642100241132672
2009-03-05,18.089964596418216
2009-03-06,0.01478724412483073
2009-03-09,1.0047467592307422
2009-03-10,40.52990858131647
2009-03-11,0.05981953410594009
2009-03-12,16.58820789373371
2009-03-13,0.5989259807812541
2009-03-16,0.12361979015760703
2009-03-17,10.329775024961236
2009-03-18,4.350547186414154
2009-03-19,1.6845873332079253
2009-03-20,3.908291573984832
2009-03-23,50.06629505225331
2009-03-24,4.167766011428212
2009-03-25,0.9266677524735951
2009-03-26,5.438406463023572
2009-03-27,4.127211340545412
2009-03-30,12.123444234211412
2009-03-31,1.723879337102284
2009-04-01,2.741204041884594
2009-04-02,8.252479555065227
2009-04-03,0.9470748140225546
2009-04-06,0.694279600947435
2009-04-07,5.69039588023264
2009-04-08,1.3884990636733967
2009-04-09,14.480480121282204
2009-04-13,0.0641806170732228
2009-04-14,4.025847170457332
2009-04-15,1.5747789311802929
2009-04-16,2.4145467280110804
2009-04-17,0.24694685737018815
2009-04-20,18.30965992041095
2009-04-21,4.516499407106969
2009-04-22,0.5900743890749004
2009-04-23,0.9845306851555957
2009-04-24,2.8215102964385594
2009-04-27,1.0133664664691522
2009-04-28,0.07510300908755553
2009-04-29,4.669917158941836
2009-04-30,0.009025913442827441
2009-05-01,0.2912073869725
2009-05-04,11.470532063520798
2009-05-05,0.1437714011705599
2009-05-06,3.029094143137648
2009-05-07,1.7430328328898024
2009-05-08,5.7931835730744785
2009-05-11,4.627848607844507
2009-05-12,0.009581267086697329
2009-05-13,7.233366873420613
2009-05-14,1.0715594409786056
2009-05-15,1.301899218859599
2009-05-18,9.23502313501731
2009-05-19,0.030165340816299832
2009-05-20,0.2633151139623595
2009-05-21,2.8081757056538597
2009-05-22,0.02241581965664912
2009-05-26,6.9180267651623915
2009-05-27,3.599042414189536
2009-05-28,2.377423793506031
2009-05-29,1.8427412070983131
2009-06-01,6.66549095355369
2009-06-02,0.039335038330020736
2009-06-03,1.8876643662422332
2009-06-04,1.3187407622952476
2009-06-05,0.06323693879673574
2009-06-08,0.010211942119372739
2009-06-09,0.12272445692047995
2009-06-10,0.12112937675236278
2009-06-11,0.37355440249222155
2009-06-12,0.019515754978106297
2009-06-15,5.649419748229121
2009-06-16,1.618061555859435
2009-06-17,0.01908885970349472
2009-06-18,0.7074525699339302
2009-06-19,0.09698324014541468
2009-06-22,9.363840488718894
2009-06-23,0.05320992138442137
2009-06-24,0.42567934726139406
2009-06-25,4.5985668661343455
2009-06-26,0.0218402057764173
2009-06-29,0.8217760874905726
2009-06-30,0.7277429684623529
2009-07-01,0.1902634329270631
2009-07-02,8.494024367331932
2009-07-06,0.06583132510915259
2009-07-07,3.8744213814950337
2009-07-08,0.027838977231024
2009-07-09,0.12582827615793407
2009-07-10,0.16175217660710647
2009-07-13,6.216914558353658
2009-07-14,0.2826007075253229
2009-07-15,8.779343355401506
2009-07-16,0.7468007673868852
2009-07-17,0.0014644204350094607
2009-07-20,1.3068031135732063
2009-07-21,0.13157047113146655
2009-07-22,0.0028544056365610556
2009-07-23,5.424099269459534
2009-07-24,0.09254548096011701
2009-07-27,0.08891390257709658
2009-07-28,0.06793565356315193
2009-07-29,0.20820912545944142
2009-07-30,1.4150543744975441
2009-07-31,0.005473075637554671
2009-08-03,2.3537950702400128
2009-08-04,0.09072615289206373
2009-08-05,0.0848870663429446
2009-08-06,0.3163725924461075
2009-08-07,1.8061324134873669
2009-08-10,0.11188656896780785
2009-08-11,1.6027846614328694
2009-08-12,1.3282831980172078
2009-08-13,0.47334772110774465
2009-08-14,0.7278470640225072
2009-08-17,5.885851277441771
2009-08-18,1.0293426208619867
2009-08-19,0.4707157579995425
2009-08-20,1.1987531500070652
2009-08-21,3.4680682985603104
2009-08-24,0.0029783194954189317
2009-08-25,0.056141230916257154
2009-08-26,0.00013626247180113384
2009-08-27,0.07738280197352891
2009-08-28,0.03953732122186281
2009-08-31,0.6507055709555168
2009-09-01,4.898868732740981
2009-09-02,0.1086665554438961
2009-09-03,0.7284294316966144
2009-09-04,1.7206878794480978
2009-09-08,0.7823301553848068
2009-09-09,0.6056582359259833
2009-09-10,1.0862247847610607
2009-09-11,0.018235629434562285
2009-09-14,0.401845566954306
2009-09-15,0.09830131773818235
2009-09-16,2.34810356680539
2009-09-17,0.09418620639056866
2009-09-18,0.07004991498813368
2009-09-21,0.11609574706183033
2009-09-22,0.43228902002308517
2009-09-23,1.0137452858503642
2009-09-24,0.9046029420076301
2009-09-25,0.37096791732836204
2009-09-28,3.171821915789558
2009-09-29,0.04971031387822895
2009-09-30,0.11077403506481937
2009-10-01,6.635590406867791
2009-10-02,0.2029962496688849
2009-10-05,2.2126566127305907
2009-10-06,1.878400840057917
2009-10-07,0.07404392475073705
2009-10-08,0.5565694124522196
2009-10-09,0.31816934942443015
2009-10-12,0.1924063812136032
2009-10-13,0.07770779842571532
2009-10-14,3.078558463685006
2009-10-15,0.17284249266290014
2009-10-16,0.6557844765515174
2009-10-19,0.8846041686304309
2009-10-20,0.3892670657942663
2009-10-21,0.7838933578369639
2009-10-22,1.1328643670609293
2009-10-23,1.4831576340995516
2009-10-26,1.3729518267369365
2009-10-27,0.10946146977719373
2009-10-28,3.82207610791755
2009-10-29,5.071492077234703
2009-10-30,7.870979695274141
2009-11-02,0.41559063167907145
2009-11-03,0.05885350941443394
2009-11-04,0.010871255322774324
2009-11-05,3.700062707603405
2009-11-06,0.06266065550226178
2009-11-09,4.945663534456734
2009-11-10,4.1010227998948154e-05
2009-11-11,0.25320781656520597
2009-11-12,1.052542891610089
2009-11-13,0.3293960110362373
2009-11-16,2.0931062288960445
2009-11-17,0.008454780119685248
2009-11-18,0.002193362235911699
2009-11-19,1.8025324667753364
2009-11-20,0.10335617186303625
2009-11-23,1.8538971511226403
2009-11-24,0.0028444958701250396
2009-11-25,0.2028725765894044
2009-11-27,2.9699221557592015
2009-11-30,0.1438669908603632
2009-12-01,1.4581152683540952
2009-12-02,0.0011133969141627975
2009-12-03,0.7044596913580495
2009-12-04,0.30354497683737525
2009-12-07,0.06092993953427825
2009-12-08,1.0509385855984594
2009-12-09,0.13486249639068335
2009-12-10,0.3410189131849087
2009-12-11,0.13564789361532248
2009-12-14,0.48433880464107687
2009-12-15,0.3076952595517319
2009-12-16,0.012729032100873729
2009-12-17,1.3948854082267876
2009-12-18,0.33987342627869166
2009-12-21,1.1032744427364476
2009-12-22,0.12699062118438048
2009-12-23,0.05284052226431958
2009-12-24,0.276272148085754
2009-12-28,0.013318022174310407
2009-12-29,0.019627518563607928
2009-12-30,0.0003816052277522763
2009-12-31,1.0099320341522804
2010-01-04,2.571031498132384
2010-01-05,0.0976252225702978
2010-01-06,0.0029759745554563052
2010-01-07,0.16080583824452999
2010-01-08,0.08253605089070516
2010-01-11,0.03051154433861079
2010-01-12,0.8800611555969811
2010-01-13,0.6931981798246685
2010-01-14,0.05887933934665969
2010-01-15,1.171414269350459
2010-01-19,1.5624174768605117
2010-01-20,1.1231506947960705
2010-01-21,3.589074382743469
2010-01-22,4.902245282865454
2010-01-25,0.21226657527735385
2010-01-26,0.17743405869771178
2010-01-27,0.23816280242574173
2010-01-28,1.396596323182213
2010-01-29,0.9661204381650805
2010-02-01,2.035232882205274
2010-02-02,1.6829725517494905
2010-02-03,0.2996890642824297
2010-02-04,9.69739376785854
2010-02-05,0.08393537332262092
2010-02-08,0.7855872156005832
2010-02-09,1.7004432464705872
2010-02-10,0.04942701044432769
2010-02-11,0.9352856803280949
2010-02-12,0.07532988156109617
2010-02-16,3.2402744802483254
2010-02-17,0.17960186786473148
2010-02-18,0.4335895085829807
2010-02-19,0.0478114231065308
2010-02-22,0.010749776912116352
2010-02-23,1.4669314934782305
2010-02-24,0.9448706703596093
2010-02-25,0.04330544280316919
2010-02-26,0.019749659910360248
2010-03-01,1.0319582742028104
2010-03-02,0.05430552850955268
2010-03-03,0.0018422902680750562
2010-03-04,0.13959035500955322
2010-03-05,1.962099994950393
2010-03-08,0.0002784123913598506
2010-03-09,0.0290355301949794
2010-03-10,0.20471369828486521
2010-03-11,0.16333843501222714
2010-03-12,0.00047239259892303495
2010-03-15,0.002044648035312955
2010-03-16,0.6051531175748709
2010-03-17,0.33891906880245654
2010-03-18,0.0010617289786248186
2010-03-19,0.2587253203169363
2010-03-22,0.25961744103010953
2010-03-23,0.5142295177624713
2010-03-24,0.3017570805288334
2010-03-25,0.029042146751885368
2010-03-26,0.005442531560899043
2010-03-29,0.3229911019255386
2010-03-30,1.816272858085356e-05
2010-03-31,0.10711900168756736
2010-04-01,0.549654430927914
2010-04-05,0.6285349624824503
2010-04-06,0.028368517610461785
2010-04-07,0.34535780282141265
2010-04-08,0.11386237023586421
2010-04-09,0.4467399736210385
2010-04-12,0.031209523497474488
2010-04-13,0.004696959525600613
2010-04-14,1.2432445565790848
2010-04-15,0.007098443514280808
2010-04-16,2.6006410193679037
2010-04-19,0.20442325352073917
2010-04-20,0.6507118296333131
2010-04-21,0.010381644653220815
2010-04-22,0.05087204596253387
2010-04-23,0.5074471496294616
2010-04-26,0.18459605035716053
2010-04-27,5.467120170249868
2010-04-28,0.41766899490832554
2010-04-29,1.6752619261584356
2010-04-30,2.7714284157561213
2010-05-03,1.721482688785528
2010-05-04,5.6827110764626605
2010-05-05,0.4304683728228573
2010-05-06,10.48362088472569
2010-05-07,2.3407114916292677
2010-05-10,19.32899153318268
2010-05-11,0.11541935959630173
2010-05-12,1.8877441409090558
2010-05-13,1.4750243160802843
2010-05-14,3.5344415815433425
2010-05-17,0.012309180350829101
2010-05-18,2.015264100066526
2010-05-19,0.2631960970572149
2010-05-20,15.191153772146267
2010-05-21,2.2573268520440526
2010-05-24,1.6661877766696045
2010-05-25,0.001252684594064929
2010-05-26,0.3204603730334605
2010-05-27,10.808360428916886
2010-05-28,1.531323792993432
2010-06-01,2.946459650483866
2010-06-02,6.678433419219608
2010-06-03,0.16414013609558833
2010-06-04,11.841491764422466
2010-06-07,1.8311613819837744
2010-06-08,1.2047343864260982
2010-06-09,0.3530284330102275
2010-06-10,8.706493628413334
2010-06-11,0.19181504934227006
2010-06-14,0.03256907305475237
2010-06-15,5.519780741931179
2010-06-16,0.0030906832030318976
2010-06-17,0.01645986256625371
2010-06-18,0.017349028027500317
2010-06-21,0.14874819489649352
2010-06-22,2.5827019224698686
2010-06-23,0.08912948556277732
2010-06-24,2.8235471514470474
2010-06-25,0.08228934708865533
2010-06-28,0.041744519588365975
2010-06-29,9.620578861059544
2010-06-30,1.02271601177356
2010-07-01,0.10500741184391539
2010-07-02,0.21737884012850875
2010-07-06,0.2871881580615333
2010-07-07,9.816225487029953
2010-07-08,0.8842139653498178
2010-07-09,0.5203220653477895
2010-07-12,0.005370922566500684
